,0,1
442,0.017265625,0.0
443,0.0173046875,0.0
444,0.01734375,0.0
445,0.0173828125,0.0
446,0.017421875,0.0
447,0.0174609375,0.0
448,0.0175,0.0
449,0.0175390625,0.0
450,0.017578125,0.0
451,0.0176171875,0.0
452,0.017656250000000002,0.0
453,0.0176953125,0.0
454,0.017734375,0.0
455,0.0177734375,0.0
456,0.017812500000000002,0.0
457,0.0178515625,0.0
458,0.017890625,0.0
459,0.0179296875,0.0
460,0.017968750000000002,0.0
461,0.0180078125,0.0
462,0.018046875,0.0
463,0.0180859375,0.0
464,0.018125,0.0
465,0.0181640625,0.0
466,0.018203125,0.0
467,0.0182421875,0.0
468,0.01828125,0.0
469,0.0183203125,0.0
470,0.018359375,0.0
471,0.0183984375,0.0
472,0.0184375,0.0
473,0.0184765625,0.0
474,0.018515625,0.0
475,0.0185546875,0.0
476,0.01859375,0.0
477,0.018632812500000002,0.0
478,0.018671875,0.0
479,0.0187109375,0.0
480,0.01875,0.0
481,0.018789062500000002,0.0
482,0.018828125,0.0
483,0.0188671875,0.0
484,0.01890625,0.0
485,0.018945312500000002,0.0
486,0.018984375,0.0
487,0.0190234375,0.0
488,0.0190625,0.0
489,0.0191015625,0.0
490,0.019140625,0.0
491,0.0191796875,0.0
492,0.01921875,0.0
493,0.0192578125,0.0
494,0.019296875,0.0
495,0.0193359375,0.0
496,0.019375,0.0
497,0.0194140625,0.0
498,0.019453125,0.0
499,0.0194921875,0.0
500,0.01953125,0.0
501,0.0195703125,0.0
502,0.019609375000000002,0.0
503,0.0196484375,0.0
504,0.0196875,0.0
505,0.0197265625,0.0
506,0.019765625000000002,0.0
507,0.0198046875,0.0
508,0.01984375,0.0
509,0.0198828125,0.0
510,0.019921875000000002,0.0
511,0.0199609375,0.0
512,0.02,0.0
513,0.0200390625,0.0
514,0.020078125,0.0
515,0.0201171875,0.0
516,0.02015625,0.0
517,0.0201953125,0.0
518,0.020234375,0.0
519,0.0202734375,0.0
520,0.0203125,0.0
521,0.0203515625,0.0
522,0.020390625,0.0
523,0.0204296875,0.0
524,0.02046875,0.0
525,0.0205078125,0.0
526,0.020546875,0.0
527,0.020585937500000002,0.0
528,0.020625,0.0
529,0.0206640625,0.0
530,0.020703125,0.0
531,0.020742187500000002,0.0
532,0.02078125,0.0
533,0.0208203125,0.0
534,0.020859375,0.0
535,0.020898437500000002,0.0
536,0.0209375,0.0
537,0.0209765625,0.0
538,0.021015625,0.0
539,0.0210546875,0.0
540,0.02109375,0.0
541,0.0211328125,0.0
542,0.021171875,0.0
543,0.0212109375,0.0
544,0.02125,0.0
545,0.0212890625,0.0
546,0.021328125,0.0
547,0.0213671875,0.0
548,0.02140625,0.0
549,0.0214453125,0.0
550,0.021484375,0.0
551,0.0215234375,0.0
552,0.021562500000000002,0.0
553,0.0216015625,0.0
554,0.021640625,0.0
555,0.0216796875,0.0
556,0.021718750000000002,0.0
557,0.0217578125,0.0
558,0.021796875,0.0
559,0.0218359375,0.0
560,0.021875000000000002,0.0
561,0.0219140625,0.0
562,0.021953125,0.0
563,0.0219921875,0.0
564,0.02203125,0.0
565,0.0220703125,0.0
566,0.022109375,0.0
567,0.0221484375,0.0
568,0.0221875,0.0
569,0.0222265625,0.0
570,0.022265625,0.0
571,0.0223046875,0.0
572,0.02234375,0.0
573,0.0223828125,0.0
574,0.022421875,0.0
575,0.0224609375,0.0
576,0.0225,0.0
577,0.022539062500000002,0.0
578,0.022578125,0.0
579,0.0226171875,0.0
580,0.02265625,0.0
581,0.022695312500000002,0.0
582,0.022734375,0.0
583,0.0227734375,0.0
584,0.0228125,0.0
585,0.022851562500000002,0.0
586,0.022890625,0.0
587,0.0229296875,0.0
588,0.02296875,0.0
589,0.0230078125,0.0
590,0.023046875,0.0
591,0.0230859375,0.0
592,0.023125,0.0
593,0.0231640625,0.0
594,0.023203125,0.0
595,0.0232421875,0.0
596,0.02328125,0.0
597,0.0233203125,0.0
598,0.023359375,0.0
599,0.0233984375,0.0
600,0.0234375,0.0
601,0.0234765625,0.0
602,0.023515625000000002,0.0
603,0.0235546875,0.0
604,0.02359375,0.0
605,0.0236328125,0.0
606,0.023671875000000002,0.0
607,0.0237109375,0.0
608,0.02375,0.0
609,0.0237890625,0.0
610,0.023828125000000002,0.0
611,0.0238671875,0.0
612,0.02390625,0.0
613,0.0239453125,0.0
614,0.023984375000000002,0.0
615,0.0240234375,0.0
616,0.0240625,0.0
617,0.0241015625,0.0
618,0.024140625,0.0
619,0.0241796875,0.0
620,0.02421875,0.0
621,0.0242578125,0.0
622,0.024296875,0.0
623,0.0243359375,0.0
624,0.024375,0.0
625,0.0244140625,0.0
626,0.024453125,0.0
627,0.024492187500000002,0.0
628,0.02453125,0.0
629,0.0245703125,0.0
630,0.024609375,0.0
631,0.024648437500000002,0.0
632,0.0246875,0.0
633,0.0247265625,0.0
634,0.024765625,0.0
635,0.024804687500000002,0.0
636,0.02484375,0.0
637,0.0248828125,0.0
638,0.024921875,0.0
639,0.024960937500000002,0.0
640,0.025,0.0
641,0.0250390625,0.0
642,0.025078125,0.0
643,0.0251171875,0.0
644,0.02515625,0.0
645,0.0251953125,0.0
646,0.025234375,0.0
647,0.0252734375,0.0
648,0.0253125,0.0
649,0.0253515625,0.0
650,0.025390625,0.0
651,0.0254296875,0.0
652,0.025468750000000002,0.0
653,0.0255078125,0.0
654,0.025546875,0.0
655,0.0255859375,0.0
656,0.025625000000000002,0.0
657,0.0256640625,0.0
658,0.025703125,0.0
659,0.0257421875,0.0
660,0.025781250000000002,0.0
661,0.0258203125,0.0
662,0.025859375,0.0
663,0.0258984375,0.0
664,0.025937500000000002,0.0
665,0.0259765625,0.0
666,0.026015625,0.0
667,0.0260546875,0.0
668,0.02609375,0.0
669,0.0261328125,0.0
670,0.026171875,0.0
671,0.0262109375,0.0
672,0.02625,0.0
673,0.0262890625,0.0
674,0.026328125,0.0
675,0.0263671875,0.0
676,0.02640625,0.0
677,0.026445312500000002,0.0
678,0.026484375,0.0
679,0.0265234375,0.0
680,0.0265625,0.0
681,0.026601562500000002,0.0
682,0.026640625,0.0
683,0.0266796875,0.0
684,0.02671875,0.0
685,0.026757812500000002,0.0
686,0.026796875,0.0
687,0.0268359375,0.0
688,0.026875,0.0
689,0.026914062500000002,0.0
690,0.026953125,0.0
691,0.0269921875,0.0
692,0.02703125,0.0
693,0.0270703125,0.0
694,0.027109375,0.0
695,0.0271484375,0.0
696,0.0271875,0.0
697,0.0272265625,0.0
698,0.027265625,0.0
699,0.0273046875,0.0
700,0.02734375,0.0
701,0.0273828125,0.0
702,0.027421875000000002,0.0
703,0.0274609375,0.0
704,0.0275,0.0
705,0.0275390625,0.0
706,0.027578125000000002,0.0
707,0.0276171875,0.0
708,0.02765625,0.0
709,0.0276953125,0.0
710,0.027734375000000002,0.0
711,0.0277734375,0.0
712,0.0278125,0.0
713,0.0278515625,0.0
714,0.027890625000000002,0.0
715,0.0279296875,0.0
716,0.02796875,0.0
717,0.0280078125,0.0
718,0.028046875,0.0
719,0.0280859375,0.0
720,0.028125,0.0
721,0.0281640625,0.0
722,0.028203125,0.0
723,0.0282421875,0.0
724,0.02828125,0.0
725,0.0283203125,0.0
726,0.028359375,0.0
727,0.028398437500000002,0.0
728,0.0284375,0.0
729,0.0284765625,0.0
730,0.028515625,0.0
731,0.028554687500000002,0.0
732,0.02859375,0.0
733,0.0286328125,0.0
734,0.028671875,0.0
735,0.028710937500000002,0.0
736,0.02875,0.0
737,0.0287890625,0.0
738,0.028828125,0.0
739,0.028867187500000002,0.0
740,0.02890625,0.0
741,0.0289453125,0.0
742,0.028984375,0.0
743,0.0290234375,0.0
744,0.0290625,0.0
745,0.0291015625,0.0
746,0.029140625,0.0
747,0.0291796875,0.0
748,0.02921875,0.0
749,0.0292578125,0.0
750,0.029296875,0.0
751,0.0293359375,0.0
752,0.029375000000000002,0.0
753,0.0294140625,0.0
754,0.029453125,0.0
755,0.0294921875,0.0
756,0.029531250000000002,0.0
757,0.0295703125,0.0
758,0.029609375,0.0
759,0.0296484375,0.0
760,0.029687500000000002,0.0
761,0.0297265625,0.0
762,0.029765625,0.0
763,0.0298046875,0.0
764,0.029843750000000002,0.0
765,0.0298828125,0.0
766,0.029921875,0.0
767,0.0299609375,0.0
768,0.03,0.0
769,0.0300390625,0.0
770,0.030078125,0.0
771,0.0301171875,0.0
772,0.03015625,0.0
773,0.0301953125,0.0
774,0.030234375,0.0
775,0.0302734375,0.0
776,0.0303125,0.0
777,0.030351562500000002,0.0
778,0.030390625,0.0
779,0.0304296875,0.0
780,0.03046875,0.0
781,0.030507812500000002,0.0
782,0.030546875,0.0
783,0.0305859375,0.0
784,0.030625,0.0
785,0.030664062500000002,0.0
786,0.030703125,0.0
787,0.0307421875,0.0
788,0.03078125,0.0
789,0.030820312500000002,0.0
790,0.030859375,0.0
791,0.0308984375,0.0
792,0.0309375,0.0
793,0.030976562500000002,0.0
794,0.031015625,0.0
795,0.0310546875,0.0
796,0.03109375,0.0
797,0.0311328125,0.0
798,0.031171875,0.0
799,0.0312109375,0.0
800,0.03125,0.0
801,0.0312890625,0.0
802,0.031328125,0.0
803,0.0313671875,0.0
804,0.031406250000000004,0.0
805,0.0314453125,0.0
806,0.031484375,0.0
807,0.0315234375,0.0
808,0.0315625,0.0
809,0.0316015625,0.0
810,0.031640625,0.0
811,0.0316796875,0.0
812,0.031718750000000004,0.0
813,0.0317578125,0.0
814,0.031796875,0.0
815,0.0318359375,0.0
816,0.031875,0.0
817,0.0319140625,0.0
818,0.031953125,0.0
819,0.0319921875,0.0
820,0.03203125,0.0
821,0.0320703125,0.0
822,0.032109375,0.0
823,0.0321484375,0.0
824,0.0321875,0.0
825,0.0322265625,0.0
826,0.032265625,0.0
827,0.0323046875,0.0
828,0.03234375,0.0
829,0.032382812500000004,0.0
830,0.032421875,0.0
831,0.0324609375,0.0
832,0.0325,0.0
833,0.0325390625,0.0
834,0.032578125,0.0
835,0.0326171875,0.0
836,0.03265625,0.0
837,0.032695312500000004,0.0
838,0.032734375,0.0
839,0.0327734375,0.0
840,0.0328125,0.0
841,0.0328515625,0.0
842,0.032890625,0.0
843,0.0329296875,0.0
844,0.03296875,0.0
845,0.0330078125,0.0
846,0.033046875,0.0
847,0.0330859375,0.0
848,0.033125,0.0
849,0.0331640625,0.0
850,0.033203125,0.0
851,0.0332421875,0.0
852,0.03328125,0.0
853,0.0333203125,0.0
854,0.033359375000000004,0.0
855,0.0333984375,0.0
856,0.0334375,0.0
857,0.0334765625,0.0
858,0.033515625,0.0
859,0.0335546875,0.0
860,0.03359375,0.0
861,0.0336328125,0.0
862,0.033671875000000004,0.0
863,0.0337109375,0.0
864,0.03375,0.0
865,0.0337890625,0.0
866,0.033828125,0.0
867,0.0338671875,0.0
868,0.03390625,0.0
869,0.0339453125,0.0
870,0.033984375000000004,0.0
871,0.0340234375,0.0
872,0.0340625,0.0
873,0.0341015625,0.0
874,0.034140625,0.0
875,0.0341796875,0.0
876,0.03421875,0.0
877,0.0342578125,0.0
878,0.034296875,0.0
879,0.034335937500000004,0.0
880,0.034375,0.0
881,0.0344140625,0.0
882,0.034453125,0.0
883,0.0344921875,0.0
884,0.03453125,0.0
885,0.0345703125,0.0
886,0.034609375,0.0
887,0.034648437500000004,0.0
888,0.0346875,0.0
889,0.0347265625,0.0
890,0.034765625,0.0
891,0.0348046875,0.0
892,0.03484375,0.0
893,0.0348828125,0.0
894,0.034921875,0.0
895,0.034960937500000004,0.0
896,0.035,0.0
897,0.0350390625,0.0
898,0.035078125,0.0
899,0.0351171875,0.0
900,0.03515625,0.0
901,0.0351953125,0.0
902,0.035234375,0.0
903,0.0352734375,0.0
904,0.035312500000000004,0.0
905,0.0353515625,0.0
906,0.035390625,0.0
907,0.0354296875,0.0
908,0.03546875,0.0
909,0.0355078125,0.0
910,0.035546875,0.0
911,0.0355859375,0.0
912,0.035625000000000004,0.0
913,0.0356640625,0.0
914,0.035703125,0.0
915,0.0357421875,0.0
916,0.03578125,0.0
917,0.0358203125,0.0
918,0.035859375,0.0
919,0.0358984375,0.0
920,0.035937500000000004,0.0
921,0.0359765625,0.0
922,0.036015625,0.0
923,0.0360546875,0.0
924,0.03609375,0.0
925,0.0361328125,0.0
926,0.036171875,0.0
927,0.0362109375,0.0
928,0.03625,0.0
929,0.036289062500000004,0.0
930,0.036328125,0.0
931,0.0363671875,0.0
932,0.03640625,0.0
933,0.0364453125,0.0
934,0.036484375,0.0
935,0.0365234375,0.0
936,0.0365625,0.0
937,0.036601562500000004,0.0
938,0.036640625,0.0
939,0.0366796875,0.0
940,0.03671875,0.0
941,0.0367578125,0.0
942,0.036796875,0.0
943,0.0368359375,0.0
944,0.036875,0.0
945,0.036914062500000004,0.0
946,0.036953125,0.0
947,0.0369921875,0.0
948,0.03703125,0.0
949,0.0370703125,0.0
950,0.037109375,0.0
951,0.0371484375,0.0
952,0.0371875,0.0
953,0.0372265625,0.0
954,0.037265625000000004,0.0
955,0.0373046875,0.0
956,0.03734375,0.0
957,0.0373828125,0.0
958,0.037421875,0.0
959,0.0374609375,0.0
960,0.0375,0.0
961,0.0375390625,0.0
962,0.037578125000000004,0.0
963,0.0376171875,0.0
964,0.03765625,0.0
965,0.0376953125,0.0
966,0.037734375,0.0
967,0.0377734375,0.0
968,0.0378125,0.0
969,0.0378515625,0.0
970,0.037890625000000004,0.0
971,0.0379296875,0.0
972,0.03796875,0.0
973,0.0380078125,0.0
974,0.038046875,0.0
975,0.0380859375,0.0
976,0.038125,0.0
977,0.0381640625,0.0
978,0.038203125,0.0
979,0.038242187500000004,0.0
980,0.03828125,0.0
981,0.0383203125,0.0
982,0.038359375,0.0
983,0.0383984375,0.0
984,0.0384375,0.0
985,0.0384765625,0.0
986,0.038515625,0.0
987,0.038554687500000004,0.0
988,0.03859375,0.0
989,0.0386328125,0.0
990,0.038671875,0.0
991,0.0387109375,0.0
992,0.03875,0.0
993,0.0387890625,0.0
994,0.038828125,0.0
995,0.038867187500000004,0.0
996,0.03890625,0.0
997,0.0389453125,0.0
998,0.038984375,0.0
999,0.0390234375,0.0
1000,0.0390625,0.0
1001,0.0391015625,0.0
1002,0.039140625,0.0
1003,0.0391796875,0.0
1004,0.039218750000000004,0.0
1005,0.0392578125,0.0
1006,0.039296875,0.0
1007,0.0393359375,0.0
1008,0.039375,0.0
1009,0.0394140625,0.0
1010,0.039453125,0.0
1011,0.0394921875,0.0
